timestamp,demand_kw,solar_generation_kw,grid_import_kw,self_consumption_kw,electricity_price_brl_kwh,cost_brl,temperature_c
2024-01-01 18:00:00,538.5809474934955,0.0,538.5809474934955,0.0,0.85,457.79380536947116,29.44580882205226
2024-01-01 19:00:00,145.50809661021307,0.0,145.50809661021307,0.0,0.85,123.6818821186811,29.02179234966172
2024-01-01 20:00:00,144.81123511910135,0.0,144.81123511910135,0.0,0.85,123.08954985123614,28.63461539847226
2024-01-01 21:00:00,148.0194463021027,0.0,148.0194463021027,0.0,0.65,96.21264009636675,26.862838258114227
2024-01-01 22:00:00,144.55019913131716,0.0,144.55019913131716,0.0,0.45,65.04758960909273,25.604035761954787
2024-01-01 23:00:00,138.44610916726597,0.0,138.44610916726597,0.0,0.45,62.30074912526969,28.099723621150716
2024-01-02 00:00:00,154.48639679234182,0.0,154.48639679234182,0.0,0.45,69.51887855655382,26.328493021810328
2024-01-02 01:00:00,159.1318316260186,0.0,159.1318316260186,0.0,0.45,71.60932423170837,25.458003530972995
2024-01-02 02:00:00,153.11256351080308,0.0,153.11256351080308,0.0,0.45,68.90065357986138,25.898515327609097
2024-01-02 03:00:00,152.18382300235731,0.0,152.18382300235731,0.0,0.45,68.48272035106079,28.977602276429195
2024-01-02 04:00:00,137.36712751159874,0.0,137.36712751159874,0.0,0.45,61.815207380219434,27.241249047389715
2024-01-02 05:00:00,147.10841359224514,0.0,147.10841359224514,0.0,0.45,66.19878611651032,27.978199302655877
2024-01-02 06:00:00,155.81608944066866,0.0,155.81608944066866,0.0,0.45,70.1172402483009,30.97468006783353
2024-01-02 07:00:00,506.8205428441767,1.9611447207007715,504.85939812347596,1.9611447207007715,0.45,227.1867291555642,30.74100026734965
2024-01-02 08:00:00,543.50771040915,9.60460924482468,533.9031011643253,9.60460924482468,0.45,240.2563955239464,30.812737117486414
2024-01-02 09:00:00,558.0072810560036,16.19889188906721,541.8083891669364,16.19889188906721,0.45,243.8137751251214,32.74113227868382
2024-01-02 10:00:00,501.2947001583468,2.645456333077306,498.6492438252695,2.645456333077306,0.45,224.39215972137126,31.851439974512374
2024-01-02 11:00:00,521.8545016494479,31.328682122030823,490.52581952741707,31.328682122030823,0.45,220.73661878733768,31.665248134236876
2024-01-02 12:00:00,475.04179312207856,12.105883625840498,462.9359094962381,12.105883625840498,0.45,208.32115927330713,32.824836357496885
2024-01-02 13:00:00,547.435696602054,4.703883482134389,542.7318131199196,4.703883482134389,0.45,244.22931590396382,33.2572480127618
2024-01-02 14:00:00,517.5072079014082,9.341810216979265,508.1653976844289,9.341810216979265,0.45,228.674428957993,32.00804331967289
2024-01-02 15:00:00,531.6581968398037,12.957493279474088,518.7007035603297,12.957493279474088,0.45,233.41531660214835,32.230503450030504
2024-01-02 16:00:00,517.5263535698684,5.451678784515023,512.0746747853534,5.451678784515023,0.45,230.43360365340905,30.814048567116423
2024-01-02 17:00:00,554.8875244571973,10.281848193411207,544.6056762637861,10.281848193411207,0.65,353.993689571461,29.567752065830685
2024-01-02 18:00:00,561.8320527768636,0.0,561.8320527768636,0.0,0.85,477.5572448603341,29.110531037255083
2024-01-02 19:00:00,146.20957879576136,0.0,146.20957879576136,0.0,0.85,124.27814197639715,26.90247238432046
2024-01-02 20:00:00,140.01500537521528,0.0,140.01500537521528,0.0,0.85,119.01275456893299,26.61205691312477
2024-01-02 21:00:00,139.99378471904626,0.0,139.99378471904626,0.0,0.65,90.99596006738007,27.078714442371407
2024-01-02 22:00:00,139.9583254580686,0.0,139.9583254580686,0.0,0.45,62.98124645613087,26.677010972648347
2024-01-02 23:00:00,152.979403354443,0.0,152.979403354443,0.0,0.45,68.84073150949935,25.756333441455826
2024-01-03 00:00:00,146.31067182377976,0.0,146.31067182377976,0.0,0.45,65.8398023207009,26.65028400421537
2024-01-03 01:00:00,144.0794227294336,0.0,144.0794227294336,0.0,0.45,64.83574022824511,27.08854534172398
2024-01-03 02:00:00,148.02461212793472,0.0,148.02461212793472,0.0,0.45,66.61107545757062,26.862398992830585
2024-01-03 03:00:00,153.37324559546275,0.0,153.37324559546275,0.0,0.45,69.01796051795824,26.06491967909945
2024-01-03 04:00:00,144.1028350644597,0.0,144.1028350644597,0.0,0.45,64.84627577900686,25.419896428034605
2024-01-03 05:00:00,159.37983345805972,0.0,159.37983345805972,0.0,0.45,71.72092505612687,29.86644249430567
2024-01-03 06:00:00,157.02997423218247,0.0,157.02997423218247,0.0,0.45,70.66348840448211,28.847485837830895
2024-01-03 07:00:00,557.2240243416672,1.9166468477749012,555.3073774938923,1.9166468477749012,0.45,249.88831987225154,30.4197760840787
2024-01-03 08:00:00,504.99254956845687,18.527067247935914,486.46548232052095,18.527067247935914,0.45,218.90946704423442,31.29352140267094
2024-01-03 09:00:00,502.4764182253793,28.207472130615685,474.2689460947636,28.207472130615685,0.45,213.42102574264362,32.49211786811057
2024-01-03 10:00:00,513.605701523745,16.598196391682453,497.00750513206253,16.598196391682453,0.45,223.65337730942815,31.846508441865765
2024-01-03 11:00:00,476.77992528240316,23.71475355038418,453.065171732019,23.71475355038418,0.45,203.87932727940856,32.81047717414737
2024-01-03 12:00:00,529.1616374591192,22.907103490450645,506.25453396866857,22.907103490450645,0.45,227.81454028590085,30.469171458153344
2024-01-03 13:00:00,510.737288559605,18.59102764293647,492.14626091666855,18.59102764293647,0.45,221.46581741250085,33.47304023756167
2024-01-03 14:00:00,533.8415052727753,30.62202751746813,503.21947775530714,30.62202751746813,0.45,226.44876498988822,32.29271074597865
2024-01-03 15:00:00,516.9470703157488,21.920597751675903,495.02647256407283,21.920597751675903,0.45,222.76191265383278,33.53349830847375
2024-01-03 16:00:00,505.1301986302753,4.9842537542709975,500.1459448760043,4.9842537542709975,0.45,225.06567519420193,30.15364718566299
2024-01-03 17:00:00,566.156778605034,7.535120632920586,558.6216579721134,7.535120632920586,0.65,363.1040776818738,31.705741259353605
2024-01-03 18:00:00,577.8379625830905,0.0,577.8379625830905,0.0,0.85,491.16226819562695,26.90660064520005
2024-01-03 19:00:00,142.6316397722791,0.0,142.6316397722791,0.0,0.85,121.23689380643724,27.62371859012554
2024-01-03 20:00:00,149.91828215001217,0.0,149.91828215001217,0.0,0.85,127.43053982751034,28.52301352904839
2024-01-03 21:00:00,164.68346042077587,0.0,164.68346042077587,0.0,0.65,107.04424927350432,26.01736637164836
2024-01-03 22:00:00,144.82179532572817,0.0,144.82179532572817,0.0,0.45,65.16980789657768,26.605484921906076
2024-01-03 23:00:00,155.82142192136504,0.0,155.82142192136504,0.0,0.45,70.11963986461427,25.844926161727926
2024-01-04 00:00:00,161.76703603244115,0.0,161.76703603244115,0.0,0.45,72.79516621459852,26.935330263850794
2024-01-04 01:00:00,146.7620224505944,0.0,146.7620224505944,0.0,0.45,66.04291010276748,26.14652589496741
2024-01-04 02:00:00,148.2535612764507,0.0,148.2535612764507,0.0,0.45,66.71410257440282,26.96499346299694
2024-01-04 03:00:00,143.64447312784787,0.0,143.64447312784787,0.0,0.45,64.64001290753154,25.903119655760104
2024-01-04 04:00:00,140.58817305492954,0.0,140.58817305492954,0.0,0.45,63.264677874718295,26.819118473929407
2024-01-04 05:00:00,151.68943341761258,0.0,151.68943341761258,0.0,0.45,68.26024503792566,28.418821795008245
2024-01-04 06:00:00,149.00044576646414,0.0,149.00044576646414,0.0,0.45,67.05020059490886,28.96147120814543
2024-01-04 07:00:00,542.6714388298952,3.506727151610692,539.1647116782846,3.506727151610692,0.45,242.62412025522806,30.2323412601651
2024-01-04 08:00:00,559.0497694068075,11.779159159334116,547.2706102474734,11.779159159334116,0.45,246.27177461136304,32.195096989958984
2024-01-04 09:00:00,479.83629565352203,13.69449077521161,466.14180487831044,13.69449077521161,0.45,209.7638121952397,32.6859580792132
2024-01-04 10:00:00,481.61535268343886,15.717894883048519,465.8974578003903,15.717894883048519,0.45,209.65385601017564,32.45918295157885
2024-01-04 11:00:00,541.3245291010811,10.793183735574697,530.5313453655065,10.793183735574697,0.45,238.7391054144779,32.72051505349165
2024-01-04 12:00:00,528.6844446163191,21.27295308450679,507.41149153181226,21.27295308450679,0.45,228.33517118931553,30.466339507282566
2024-01-04 13:00:00,496.3728567730919,17.96305232119292,478.40980445189894,17.96305232119292,0.45,215.28441200335453,32.43380543434651
2024-01-04 14:00:00,488.7963070504418,15.350968560540728,473.4453384899011,15.350968560540728,0.45,213.05040232045548,31.15631698654345
2024-01-04 15:00:00,534.2784980191011,18.85662245230599,515.4218755667952,18.85662245230599,0.45,231.93984400505784,33.684333119839664
2024-01-04 16:00:00,482.6460834357395,7.87148199151286,474.7746014442267,7.87148199151286,0.45,213.648570649902,31.46612861303102
2024-01-04 17:00:00,493.28986075714636,3.020004386319728,490.26985637082663,3.020004386319728,0.65,318.67540664103734,31.62395966814071
2024-01-04 18:00:00,528.6733697591403,0.0,528.6733697591403,0.0,0.85,449.3723642952693,31.596374300609117
2024-01-04 19:00:00,152.90290303532242,0.0,152.90290303532242,0.0,0.85,129.96746758002405,29.442759634154587
2024-01-04 20:00:00,157.50092551819657,0.0,157.50092551819657,0.0,0.85,133.87578669046707,28.653539342759505
2024-01-04 21:00:00,136.81982572305503,0.0,136.81982572305503,0.0,0.65,88.93288671998577,27.106641773463412
2024-01-04 22:00:00,153.67070182488433,0.0,153.67070182488433,0.0,0.45,69.15181582119796,26.20479309233013
2024-01-04 23:00:00,160.4363630317079,0.0,160.4363630317079,0.0,0.45,72.19636336426856,27.18812596162629
2024-01-05 00:00:00,153.71675399417998,0.0,153.71675399417998,0.0,0.45,69.172539297381,26.302383567703046
2024-01-05 01:00:00,159.58184838243776,0.0,159.58184838243776,0.0,0.45,71.811831772097,24.589803582775527
2024-01-05 02:00:00,143.5447339584405,0.0,143.5447339584405,0.0,0.45,64.59513028129822,26.487780644759685
2024-01-05 03:00:00,153.64129107794727,0.0,153.64129107794727,0.0,0.45,69.13858098507627,27.638924929617986
2024-01-05 04:00:00,145.64124850134942,0.0,145.64124850134942,0.0,0.45,65.53856182560725,27.405033769368565
2024-01-05 05:00:00,145.53463728121406,0.0,145.53463728121406,0.0,0.45,65.49058677654632,29.008611153361404
2024-01-05 06:00:00,156.95970758801917,0.0,156.95970758801917,0.0,0.45,70.63186841460863,30.78637801308716
2024-01-05 07:00:00,565.9965120588326,3.9677362938681053,562.0287757649645,3.9677362938681053,0.45,252.91294909423402,32.14188107474447
2024-01-05 08:00:00,538.7134846972801,3.361800796531315,535.3516839007489,3.361800796531315,0.45,240.908257755337,31.996793684226994
2024-01-05 09:00:00,507.053091419472,16.88903151555897,490.1640599039131,16.88903151555897,0.45,220.57382695676088,32.58472219604575
2024-01-05 10:00:00,529.5212343994383,23.42720533586115,506.0940290635771,23.42720533586115,0.45,227.7423130786097,33.399652566952405
2024-01-05 11:00:00,546.4243082505985,17.214321958099912,529.2099862924986,17.214321958099912,0.45,238.14449383162437,31.739032042854692
2024-01-05 12:00:00,479.89235861626145,16.295601351058934,463.59675726520254,16.295601351058934,0.45,208.61854076934114,32.74851760734181
2024-01-05 13:00:00,481.70072986489265,20.583786615565064,461.11694324932756,20.583786615565064,0.45,207.50262446219742,32.75575867239982
2024-01-05 14:00:00,512.722932597712,24.885649978536776,487.8372826191752,24.885649978536776,0.45,219.52677717862883,31.413262417147493
2024-01-05 15:00:00,581.581904543053,9.403554434731015,572.178350108322,9.403554434731015,0.45,257.4802575487449,32.846178541347754
2024-01-05 16:00:00,516.8825550748929,13.210960730181004,503.67159434471193,13.210960730181004,0.45,226.65221745512036,32.34080584744003
2024-01-05 17:00:00,525.9932677217317,8.515688945202363,517.4775787765294,8.515688945202363,0.65,336.36042620474416,30.158563779244353
2024-01-05 18:00:00,551.7477316776065,0.0,551.7477316776065,0.0,0.85,468.9855719259655,32.29062620385649
2024-01-05 19:00:00,146.07153620932434,0.0,146.07153620932434,0.0,0.85,124.16080577792569,29.833386286351693
2024-01-05 20:00:00,154.91896216622783,0.0,154.91896216622783,0.0,0.85,131.68111784129366,28.038231501877252
2024-01-05 21:00:00,162.59821021723403,0.0,162.59821021723403,0.0,0.65,105.68883664120212,27.476584532370996
2024-01-05 22:00:00,142.12780195280286,0.0,142.12780195280286,0.0,0.45,63.95751087876128,26.1249247325324
2024-01-05 23:00:00,145.52045066067345,0.0,145.52045066067345,0.0,0.45,65.48420279730306,24.309305139873462
2024-01-06 00:00:00,28.722088156663006,0.0,28.722088156663006,0.0,0.35,10.05273085483205,25.77783657589207
2024-01-06 01:00:00,31.028574929283707,0.0,31.028574929283707,0.0,0.35,10.860001225249297,25.23878358796061
2024-01-06 02:00:00,30.49279583012424,0.0,30.49279583012424,0.0,0.35,10.672478540543484,25.821122866325602
2024-01-06 03:00:00,30.129487866799963,0.0,30.129487866799963,0.0,0.35,10.545320753379986,24.726318001531936
2024-01-06 04:00:00,27.91699505713797,0.0,27.91699505713797,0.0,0.35,9.77094826999829,27.545327237959114
2024-01-06 05:00:00,31.21633850685095,0.0,31.21633850685095,0.0,0.35,10.925718477397831,29.899633860561657
2024-01-06 06:00:00,31.71450143703374,0.0,31.71450143703374,0.0,0.35,11.100075502961808,28.388483301743445
2024-01-06 07:00:00,105.46631835647958,8.799051286776992,96.66726706970259,8.799051286776992,0.35,33.8335434743959,31.23571726249696
2024-01-06 08:00:00,110.92182154221157,13.459682307279502,97.46213923493207,13.459682307279502,0.35,34.11174873222622,32.608776800867155
2024-01-06 09:00:00,105.8353464363649,19.986583868251824,85.84876256811307,19.986583868251824,0.35,30.047066898839574,31.368250388924107
2024-01-06 10:00:00,97.95865470427889,16.197128212745714,81.76152649153317,16.197128212745714,0.35,28.61653427203661,32.50246247848155
2024-01-06 11:00:00,104.42460901999493,27.399287845205436,77.0253211747895,27.399287845205436,0.35,26.958862411176323,33.6256915546647
2024-01-06 12:00:00,98.50026161813611,2.9662564234453885,95.53400519469072,2.9662564234453885,0.35,33.43690181814175,32.65878893420035
2024-01-06 13:00:00,100.42258663931413,10.467125892723185,89.95546074659094,10.467125892723185,0.35,31.48441126130683,31.96796587780254
2024-01-06 14:00:00,110.84320318496742,10.503802626165694,100.33940055880173,10.503802626165694,0.35,35.1187901955806,31.739433169489498
2024-01-06 15:00:00,101.37489966867693,17.917588203390512,83.45731146528642,17.917588203390512,0.35,29.210059012850245,32.13101712382785
2024-01-06 16:00:00,102.61314591560125,16.569463725024708,86.04368219057655,16.569463725024708,0.35,30.115288766701788,31.145457101845818
2024-01-06 17:00:00,117.84912605285135,5.454950347428229,112.39417570542312,5.454950347428229,0.35,39.33796149689809,30.276307265337195
2024-01-06 18:00:00,114.88947230447232,0.0,114.88947230447232,0.0,0.35,40.21131530656531,29.9793503772072
2024-01-06 19:00:00,25.757532333364352,0.0,25.757532333364352,0.0,0.35,9.015136316677523,29.060840550175108
2024-01-06 20:00:00,31.346682878087016,0.0,31.346682878087016,0.0,0.35,10.971339007330455,29.687186094167952
2024-01-06 21:00:00,28.71402183725069,0.0,28.71402183725069,0.0,0.35,10.049907643037741,28.847094603513145
2024-01-06 22:00:00,30.26277723428082,0.0,30.26277723428082,0.0,0.35,10.591972031998285,26.25817205638666
2024-01-06 23:00:00,30.015079482366907,0.0,30.015079482366907,0.0,0.35,10.505277818828416,25.100475258716788
2024-01-07 00:00:00,29.607863633050673,0.0,29.607863633050673,0.0,0.35,10.362752271567736,27.734418297790878
2024-01-07 01:00:00,27.562077367311648,0.0,27.562077367311648,0.0,0.35,9.646727078559076,27.4704793836053
2024-01-07 02:00:00,30.705743364531127,0.0,30.705743364531127,0.0,0.35,10.747010177585894,24.792994747056426
2024-01-07 03:00:00,28.675573096714466,0.0,28.675573096714466,0.0,0.35,10.036450583850062,26.661449271216213
2024-01-07 04:00:00,30.110057205147786,0.0,30.110057205147786,0.0,0.35,10.538520021801725,29.027852488631193
2024-01-07 05:00:00,31.328575987021857,0.0,31.328575987021857,0.0,0.35,10.965001595457649,29.2417449913842
2024-01-07 06:00:00,30.915835743155174,0.0,30.915835743155174,0.0,0.35,10.82054251010431,29.731768570743682
2024-01-07 07:00:00,110.93157806844148,8.48264184615734,102.44893622228415,8.48264184615734,0.35,35.85712767779945,29.35101544814441
2024-01-07 08:00:00,110.48926326628805,9.971495581423497,100.51776768486455,9.971495581423497,0.35,35.18121868970259,30.95611395879955
2024-01-07 09:00:00,101.47534414955483,10.550985824923377,90.92435832463146,10.550985824923377,0.35,31.823525413621006,32.6783108666117
2024-01-07 10:00:00,98.2549317268284,22.20268768416871,76.0522440426597,22.20268768416871,0.35,26.61828541493089,32.21336816632425
2024-01-07 11:00:00,93.7928428971483,16.165906749505815,77.62693614764248,16.165906749505815,0.35,27.169427651674866,31.59117486796065
2024-01-07 12:00:00,108.47831811242733,21.893823273521544,86.58449483890578,21.893823273521544,0.35,30.30457319361702,34.33205096144796
2024-01-07 13:00:00,107.56990312216479,2.874466117309538,104.69543700485525,2.874466117309538,0.35,36.643402951699336,33.44822543617333
2024-01-07 14:00:00,98.18206020822156,2.643305607929286,95.53875460029226,2.643305607929286,0.35,33.43856411010229,32.04911691826426
2024-01-07 15:00:00,107.82119861007023,9.982889947262477,97.83830866280775,9.982889947262477,0.35,34.24340803198271,32.56061584459169
2024-01-07 16:00:00,105.90036898950616,8.121040921693112,97.77932806781305,8.121040921693112,0.35,34.222764823734565,31.951282013208754
2024-01-07 17:00:00,100.46790741961743,7.234091012360183,93.23381640725725,7.234091012360183,0.35,32.631835742540034,28.828233883756265
2024-01-07 18:00:00,115.21237207596867,0.0,115.21237207596867,0.0,0.35,40.32433022658903,28.36290668723713
2024-01-07 19:00:00,29.675957904980574,0.0,29.675957904980574,0.0,0.35,10.3865852667432,27.121361287097297
2024-01-07 20:00:00,32.51815148496084,0.0,32.51815148496084,0.0,0.35,11.381353019736293,26.168700850170175
2024-01-07 21:00:00,26.93805185125477,0.0,26.93805185125477,0.0,0.35,9.42831814793917,26.99144005547505
2024-01-07 22:00:00,30.862876099695974,0.0,30.862876099695974,0.0,0.35,10.80200663489359,27.08924133004651
2024-01-07 23:00:00,30.18987311038433,0.0,30.18987311038433,0.0,0.35,10.566455588634515,26.283557439249694
2024-01-08 00:00:00,143.24700610498988,0.0,143.24700610498988,0.0,0.45,64.46115274724545,24.4009887392101
2024-01-08 01:00:00,145.4387053891803,0.0,145.4387053891803,0.0,0.45,65.44741742513115,28.333426428964373
2024-01-08 02:00:00,146.02539974245715,0.0,146.02539974245715,0.0,0.45,65.71142988410573,26.559293403919764
2024-01-08 03:00:00,144.8633552486141,0.0,144.8633552486141,0.0,0.45,65.18850986187635,28.326882327940353
2024-01-08 04:00:00,151.99597662115804,0.0,151.99597662115804,0.0,0.45,68.39818947952112,28.631516831718343
2024-01-08 05:00:00,153.39774625417206,0.0,153.39774625417206,0.0,0.45,69.02898581437744,29.77296031321205
2024-01-08 06:00:00,145.63842820125654,0.0,145.63842820125654,0.0,0.45,65.53729269056545,27.61340615451384
2024-01-08 07:00:00,521.3066133946751,6.0427572973746315,515.2638560973005,6.0427572973746315,0.45,231.86873524378524,30.47674525170378
2024-01-08 08:00:00,562.7115497324439,15.536302363420324,547.1752473690236,15.536302363420324,0.45,246.22886131606063,31.05705518659629
2024-01-08 09:00:00,494.26558206378843,22.498068555117186,471.76751350867124,22.498068555117186,0.45,212.29538107890207,31.94339505223308
2024-01-08 10:00:00,516.921777714395,32.21715465986178,484.7046230545333,32.21715465986178,0.45,218.11708037453997,33.43925679404624
2024-01-08 11:00:00,466.3716366507967,3.0118694026693134,463.35976724812735,3.0118694026693134,0.45,208.51189526165732,33.62366116589164
2024-01-08 12:00:00,503.0113376076773,25.914238165569927,477.0970994421074,25.914238165569927,0.45,214.69369474894833,33.15813335214766
2024-01-08 13:00:00,508.11634754118984,20.482825750360103,487.6335217908297,20.482825750360103,0.45,219.43508480587337,33.14856776284201
2024-01-08 14:00:00,464.2283696037267,25.355022595248347,438.8733470084784,25.355022595248347,0.45,197.4930061538153,32.66080640378995
2024-01-08 15:00:00,502.1960078085161,15.33671539532865,486.8592924131874,15.33671539532865,0.45,219.08668158593434,31.114372815179312
2024-01-08 16:00:00,503.7376601851092,10.87233040624917,492.86532977886003,10.87233040624917,0.45,221.78939840048702,32.797396252030296
2024-01-08 17:00:00,548.228164477267,3.612674669109104,544.6154898081579,3.612674669109104,0.65,354.00006837530265,30.405778611573556
2024-01-08 18:00:00,576.5206036217094,0.0,576.5206036217094,0.0,0.85,490.04251307845294,26.91012529738782
2024-01-08 19:00:00,154.87005549644957,0.0,154.87005549644957,0.0,0.85,131.63954717198212,29.918530612680033
2024-01-08 20:00:00,130.6134176321263,0.0,130.6134176321263,0.0,0.85,111.02140498730735,28.154892081695035
2024-01-08 21:00:00,142.69294212411444,0.0,142.69294212411444,0.0,0.65,92.75041238067439,26.558264517580902
2024-01-08 22:00:00,148.6009622675562,0.0,148.6009622675562,0.0,0.45,66.8704330204003,24.743003199997915
2024-01-08 23:00:00,163.9244577906662,0.0,163.9244577906662,0.0,0.45,73.7660060057998,26.681552891970746
2024-01-09 00:00:00,144.6570268345891,0.0,144.6570268345891,0.0,0.45,65.09566207556509,24.752353695526388
2024-01-09 01:00:00,154.46111831805717,0.0,154.46111831805717,0.0,0.45,69.50750324312573,24.350988827321604
2024-01-09 02:00:00,157.81843463278454,0.0,157.81843463278454,0.0,0.45,71.01829558475305,26.233754440520528
2024-01-09 03:00:00,151.07256834234238,0.0,151.07256834234238,0.0,0.45,67.98265575405408,27.49822888178424
2024-01-09 04:00:00,162.48020450420532,0.0,162.48020450420532,0.0,0.45,73.11609202689239,26.397073403855774
2024-01-09 05:00:00,163.6430333548769,0.0,163.6430333548769,0.0,0.45,73.63936500969461,29.244937287594887
2024-01-09 06:00:00,149.61206200907353,0.0,149.61206200907353,0.0,0.45,67.32542790408309,29.799559709697157
2024-01-09 07:00:00,560.6467314174092,5.510074191148854,555.1366572262604,5.510074191148854,0.45,249.81149575181718,29.501498553278395
2024-01-09 08:00:00,521.4794363984855,10.403732104699182,511.0757042937863,10.403732104699182,0.45,229.98406693220386,32.668561945387964
2024-01-09 09:00:00,489.46204753811725,26.86018113787533,462.60186640024193,26.86018113787533,0.45,208.17083988010887,32.05667940417013
2024-01-09 10:00:00,507.0684594030889,21.456871837104707,485.6115875659842,21.456871837104707,0.45,218.52521440469292,33.0057836471584
2024-01-09 11:00:00,482.0950148867914,34.79440391907699,447.30061096771436,34.79440391907699,0.45,201.28527493547148,32.296812526921606
2024-01-09 12:00:00,513.6794599866994,10.429732450185437,503.24972753651394,10.429732450185437,0.45,226.4623773914313,31.917336484079556
2024-01-09 13:00:00,526.7626909922366,8.522950023984809,518.2397409682518,8.522950023984809,0.45,233.2078834357133,32.72980970500834
2024-01-09 14:00:00,523.553590020491,14.182789150583023,509.370800869908,14.182789150583023,0.45,229.2168603914586,33.03071917190583
2024-01-09 15:00:00,502.70297886530415,3.7473899749400865,498.9555888903641,3.7473899749400865,0.45,224.53001500066384,32.80223389456805
2024-01-09 16:00:00,509.680305322014,10.106587120375705,499.5737182016383,10.106587120375705,0.45,224.80817319073725,30.205276011668758
2024-01-09 17:00:00,553.5997847849217,7.846004474397317,545.7537803105243,7.846004474397317,0.65,354.73995720184087,29.103717908155616
2024-01-09 18:00:00,584.824140527089,0.0,584.824140527089,0.0,0.85,497.1005194480256,29.558050757292026
2024-01-09 19:00:00,143.71934513447226,0.0,143.71934513447226,0.0,0.85,122.16144336430142,27.791428165725637
2024-01-09 20:00:00,150.72524235526575,0.0,150.72524235526575,0.0,0.85,128.11645600197588,29.27406530225536
2024-01-09 21:00:00,176.50448944115035,0.0,176.50448944115035,0.0,0.65,114.72791813674773,26.427139319338387
2024-01-09 22:00:00,149.10997260215936,0.0,149.10997260215936,0.0,0.45,67.09948767097171,26.173811718965197
2024-01-09 23:00:00,148.67941531864906,0.0,148.67941531864906,0.0,0.45,66.90573689339207,26.33882719709172
2024-01-10 00:00:00,140.19702612920864,0.0,140.19702612920864,0.0,0.45,63.088661758143886,26.331290558536057
2024-01-10 01:00:00,148.572916448611,0.0,148.572916448611,0.0,0.45,66.85781240187495,26.000996535786165
2024-01-10 02:00:00,146.31230549162564,0.0,146.31230549162564,0.0,0.45,65.84053747123154,25.922041964041153
2024-01-10 03:00:00,145.02390825613588,0.0,145.02390825613588,0.0,0.45,65.26075871526115,27.680487457307144
2024-01-10 04:00:00,158.72989374295256,0.0,158.72989374295256,0.0,0.45,71.42845218432865,26.7909846699826
2024-01-10 05:00:00,146.91414956838554,0.0,146.91414956838554,0.0,0.45,66.1113673057735,27.9462300523767
2024-01-10 06:00:00,151.93965126057614,0.0,151.93965126057614,0.0,0.45,68.37284306725927,30.620508169231588
2024-01-10 07:00:00,524.2144989462527,5.301869733468994,518.9126292127837,5.301869733468994,0.45,233.51068314575267,29.535563352791414
2024-01-10 08:00:00,544.379064100995,6.608534639399116,537.770529461596,6.608534639399116,0.45,241.9967382577182,30.27969486957828
2024-01-10 09:00:00,526.5303160308466,29.83132748925302,496.6989885415936,29.83132748925302,0.45,223.51454484371715,32.848006765012975
2024-01-10 10:00:00,508.2623804457275,15.69704201459788,492.56533843112965,15.69704201459788,0.45,221.65440229400835,32.45035169357693
2024-01-10 11:00:00,488.1936360144864,15.538739101748929,472.65489691273746,15.538739101748929,0.45,212.69470361073186,31.649202610152454
