timestamp,hour,day_of_week,industrial_consumption_kw,solar_generation_kw,wind_generation_kw,energy_balance_kw,grid_needed_kw,surplus_kw,grid_spot_price_brl_per_mwh,solar_used_kw,wind_used_kw,grid_used_kw,cost_solar,cost_wind,cost_grid_contract,cost_grid_spot
2023-01-01 13:45:00,13,6,5490.375249625742,15435.494787419675,2367.059500219464,17697.89788704356,-0.0,17697.89788704356,273.54941678933443,5490.375249625742,0.0,0.0,247.06688623315839,0.0,0.0,0.0
2023-01-01 14:00:00,14,6,5025.965219293191,14904.601273803475,2352.69950439145,17161.496865811037,-0.0,17161.496865811037,273.54941678933443,5025.965219293191,0.0,0.0,226.16843486819357,0.0,0.0,0.0
2023-01-01 14:15:00,14,6,5164.988113580709,14309.883969336832,2465.544833784216,16676.974865000306,-0.0,16676.974865000306,273.54941678933443,5164.988113580709,0.0,0.0,232.4244651111319,0.0,0.0,0.0
2023-01-01 14:30:00,14,6,5332.98799223716,13653.889544820137,2480.516053353626,16032.749281016744,-0.0,16032.749281016744,273.54941678933443,5332.98799223716,0.0,0.0,239.9844596506722,0.0,0.0,0.0
2023-01-01 14:45:00,14,6,5501.986173706758,12939.427069089264,2565.809714618916,15400.359058072569,-0.0,15400.359058072569,273.54941678933443,5501.986173706758,0.0,0.0,247.58937781680407,0.0,0.0,0.0
2023-01-01 15:00:00,15,6,5120.40630132832,12169.555980151568,2626.7830893598016,14698.734940700597,-0.0,14698.734940700597,273.54941678933443,5120.40630132832,0.0,0.0,230.4182835597744,0.0,0.0,0.0
2023-01-01 15:15:00,15,6,5197.396763268889,11347.57298420264,2480.1009969413576,13728.602276027315,-0.0,13728.602276027315,273.54941678933443,5197.396763268889,0.0,0.0,233.8828543471,0.0,0.0,0.0
2023-01-01 15:30:00,15,6,4955.899029734874,10476.997938624258,2548.5911505931176,12931.120764087405,-0.0,12931.120764087405,273.54941678933443,4955.899029734874,0.0,0.0,223.0154563380693,0.0,0.0,0.0
2023-01-01 15:45:00,15,6,4932.325264518182,9561.558779414701,2583.8180893950957,12051.3579019302,-0.0,12051.3579019302,273.54941678933443,4932.325264518182,0.0,0.0,221.95463690331817,0.0,0.0,0.0
2023-01-01 16:00:00,16,6,5459.225427550899,8605.175557594474,2489.4814400346067,10990.59436851711,-0.0,10990.59436851711,273.54941678933443,5459.225427550899,0.0,0.0,245.66514423979046,0.0,0.0,0.0
2023-01-01 16:15:00,16,6,5601.844273769278,7611.943652946056,2466.000317257878,9971.16277006108,-0.0,9971.16277006108,273.54941678933443,5601.844273769278,0.0,0.0,252.0829923196175,0.0,0.0,0.0
2023-01-01 16:30:00,16,6,5227.207403494797,6586.116236968861,2416.791565200207,8903.26785277697,-0.0,8903.26785277697,273.54941678933443,5227.207403494797,0.0,0.0,235.22433315726587,0.0,0.0,0.0
2023-01-01 16:45:00,16,6,5509.327500326605,5532.086060146009,2508.9765995527505,7936.0449952092995,-0.0,7936.0449952092995,273.54941678933443,5509.327500326605,0.0,0.0,247.91973751469723,0.0,0.0,0.0
2023-01-01 17:00:00,17,6,5340.954869344597,4454.366641512312,2440.189008496549,6792.747469883622,-0.0,6792.747469883622,273.54941678933443,4454.366641512312,886.5882278322852,0.0,200.44649886805402,48.762352530775686,0.0,0.0
2023-01-01 17:15:00,17,6,5076.877995710145,3357.5729410728427,2337.8260744061313,5598.624614251999,-0.0,5598.624614251999,273.54941678933443,3357.5729410728427,1719.3050546373024,0.0,151.0907823482779,94.56177800505164,0.0,0.0
2023-01-01 17:30:00,17,6,5340.891806145398,2246.4015978357393,2275.3469357443455,4419.941555552543,-0.0,4419.941555552543,273.54941678933443,2246.4015978357393,2275.3469357443455,819.143272565313,101.08807190260826,125.14408146593901,12.5,42.341570279820324
2023-01-01 17:45:00,17,6,5649.530378319356,1125.6108180828405,2209.620288770147,3227.5409240206577,-0.0,3227.5409240206577,273.54941678933443,1125.6108180828405,2209.620288770147,2314.2992714663683,50.65248681372782,121.52911588235808,12.5,144.59133315693492
2023-01-01 18:00:00,18,6,5236.698662017699,2.107660140541823e-12,2070.4548066816456,1970.6339368771976,-0.0,1970.6339368771976,273.54941678933443,2.107660140541823e-12,2070.4548066816456,3166.243855336051,9.484470632438203e-14,113.87501436749051,12.5,202.8535691705309
2023-01-01 18:15:00,18,6,5656.509545574762,0.0,2092.7916578848058,1984.9684396057357,-0.0,1984.9684396057357,273.54941678933443,0.0,2092.7916578848058,3563.7178876899566,0.0,115.10354118366432,12.5,230.03576660535987
2023-01-01 18:30:00,18,6,4558.92428793894,0.0,2078.450595974982,1991.5493214954308,-0.0,1991.5493214954308,273.54941678933443,0.0,2078.450595974982,2480.473691963958,0.0,114.31478277862402,12.5,155.95556211004026
2023-01-01 18:45:00,18,6,5461.684976244493,0.0,2037.9797590670696,1933.8702465451936,-0.0,1933.8702465451936,273.54941678933443,0.0,2037.9797590670696,3423.705217177423,0.0,112.08888674868884,12.5,220.46067051490468
2023-01-01 19:00:00,19,6,5268.9288678909,0.0,2163.6523757633136,2063.2171404221226,-0.0,2063.2171404221226,273.54941678933443,0.0,2163.6523757633136,3105.276492127586,0.0,119.00088066698224,12.5,198.68417250831612
2023-01-01 19:15:00,19,6,5167.664940725473,0.0,2127.494132287345,2028.9891690396744,-0.0,2028.9891690396744,273.54941678933443,0.0,2127.494132287345,3040.1708084381276,0.0,117.01217727580398,12.5,194.23176705758556
2023-01-01 19:30:00,19,6,5270.1652962040425,0.0,2076.207068337912,1975.7482644552344,-0.0,1975.7482644552344,273.54941678933443,0.0,2076.207068337912,3193.9582278661305,0.0,114.19138875858516,12.5,204.7488817811023
2023-01-01 19:45:00,19,6,4724.747137015543,0.0,1969.0043373932444,1878.9421819662489,-0.0,1878.9421819662489,273.54941678933443,0.0,1969.0043373932444,2755.742799622298,0.0,108.29523855662845,12.5,174.7804880750551
2023-01-01 20:00:00,20,6,5188.47501339917,0.0,2117.9941748653,2019.0925343044876,-0.0,2019.0925343044876,273.54941678933443,0.0,2117.9941748653,3070.48083853387,0.0,116.4896796175915,12.5,196.30458982147496
2023-01-01 20:15:00,20,6,5339.768345768641,0.0,2053.9422560327994,1952.1566931752407,-0.0,1952.1566931752407,273.54941678933443,0.0,2053.9422560327994,3285.8260897358414,0.0,112.96682408180396,12.5,211.03148179013795
2023-01-01 20:30:00,20,6,5633.754706174755,0.0,1969.9758614139444,1862.5863911902368,-0.0,1862.5863911902368,273.54941678933443,0.0,1969.9758614139444,3663.77884476081,0.0,108.34867237776695,12.5,236.87867071788853
2023-01-01 20:45:00,20,6,5110.151237993343,0.0,1911.6205659537814,1814.2119170451497,-0.0,1814.2119170451497,273.54941678933443,0.0,1911.6205659537814,3198.5306720395615,0.0,105.13913112745797,12.5,205.06157914033827
2023-01-01 21:00:00,21,6,5034.024251076643,0.0,1760.7350019147734,1664.7774699292393,-0.0,1664.7774699292393,273.54941678933443,0.0,1760.7350019147734,3273.2892491618695,0.0,96.84042510531253,12.5,210.17412043329023
2023-01-01 21:15:00,21,6,5114.482722980878,0.0,1795.7163997878506,1698.2251850057733,-0.0,1698.2251850057733,273.54941678933443,0.0,1795.7163997878506,3318.7663231930273,0.0,98.76440198833178,12.5,213.28417720291736
2023-01-01 21:30:00,21,6,5486.210373637197,0.0,1794.2340047872947,1689.6569941987843,-0.0,1689.6569941987843,273.54941678933443,0.0,1794.2340047872947,3691.9763688499024,0.0,98.68287026330121,12.5,238.80702478525714
2023-01-01 21:45:00,21,6,5332.328998184088,0.0,1718.4300677876165,1616.786312239318,-0.0,1616.786312239318,273.54941678933443,0.0,1718.4300677876165,3613.8989303964718,0.0,94.51365372831891,12.5,233.46751534692186
2023-01-01 22:00:00,22,6,5107.13735964417,0.0,1761.4689255402684,1664.1177265591036,-0.0,1664.1177265591036,273.54941678933443,0.0,1761.4689255402684,3345.6684341039017,0.0,96.88079090471476,12.5,215.1239413904353
2023-01-01 22:15:00,22,6,5380.7285155416885,0.0,1931.25709679145,1828.6907596258834,-0.0,1828.6907596258834,273.54941678933443,0.0,1931.25709679145,3449.4714187502386,0.0,106.21914032352976,12.5,222.22275286818473
2023-01-01 22:30:00,22,6,5271.559911234357,0.0,1976.8627283882543,1876.3773406415141,-0.0,1876.3773406415141,273.54941678933443,0.0,1976.8627283882543,3294.697182846103,0.0,108.72745006135399,12.5,211.6381523767869
2023-01-01 22:45:00,22,6,5500.176234757287,0.0,1929.3994265645822,1824.5562016119177,-0.0,1824.5562016119177,273.54941678933443,0.0,1929.3994265645822,3570.7768081927043,0.0,106.11696846105202,12.5,230.5185075020321
2023-01-01 23:00:00,23,6,5061.944107527486,0.0,2016.7337900653656,1920.2440555347523,-0.0,1920.2440555347523,273.54941678933443,0.0,2016.7337900653656,3045.2103174621207,0.0,110.92035845359511,12.5,194.57640574619003
2023-01-01 23:15:00,23,6,5160.148650151254,0.0,2092.402713277552,1994.0410240105407,-0.0,1994.0410240105407,273.54941678933443,0.0,2092.402713277552,3067.745936873702,0.0,115.08214923026534,12.5,196.11755713294613
2023-01-01 23:30:00,23,6,5143.2441532834055,0.0,2109.539701935084,2011.5002427007448,-0.0,2011.5002427007448,273.54941678933443,0.0,2109.539701935084,3033.7044513483215,0.0,116.02468360642962,12.5,193.78955000491857
2023-01-01 23:45:00,23,6,4862.209007985422,0.0,2227.609581120598,2134.9271558612586,-0.0,2134.9271558612586,273.54941678933443,0.0,2227.609581120598,2634.5994268648246,0.0,122.51852696163287,12.5,166.49581333363017
2023-01-02 00:00:00,0,0,5323.769774159789,0.0,2394.6680626190036,2293.1874612336806,-0.0,2293.1874612336806,300.66546359788316,0.0,2394.6680626190036,2929.101711540786,0.0,131.7067434440452,12.5,205.1366578265467
2023-01-02 00:15:00,0,0,5314.572055059414,0.0,2479.203842308561,2377.8985659476616,-0.0,2377.8985659476616,300.66546359788316,0.0,2479.203842308561,2835.368212750853,0.0,136.35621132697085,12.5,198.091051359465
2023-01-02 00:30:00,0,0,5247.437288271424,0.0,2344.7291004565313,2244.703533173319,-0.0,2244.703533173319,300.66546359788316,0.0,2344.7291004565313,2902.708187814893,0.0,128.96010052510923,12.5,203.15275256478986
2023-01-02 00:45:00,0,0,5184.562672898452,0.0,2432.246549343503,2333.4194850103786,-0.0,2333.4194850103786,300.66546359788316,0.0,2432.246549343503,2752.3161235549487,0.0,133.77356021389267,12.5,191.84832763425018
2023-01-02 01:00:00,1,0,4874.837464342589,0.0,2380.3274671297313,2287.4043208399835,-0.0,2287.4043208399835,300.66546359788316,0.0,2380.3274671297313,2494.5099972128573,0.0,130.91801069213523,12.5,172.46997801049534
2023-01-02 01:15:00,1,0,5135.758716704428,0.0,2318.4333674348754,2220.536594048702,-0.0,2220.536594048702,300.66546359788316,0.0,2318.4333674348754,2817.325349269552,0.0,127.51383520891815,12.5,196.73483488115534
2023-01-02 01:30:00,1,0,5156.2003412644535,0.0,2260.2861895938563,2161.99976217649,-0.0,2161.99976217649,300.66546359788316,0.0,2260.2861895938563,2895.914151670597,0.0,124.31574042766209,12.5,202.6420695580335
2023-01-02 01:45:00,1,0,5035.654825238355,0.0,2311.1252734221216,2215.1366597682295,-0.0,2215.1366597682295,300.66546359788316,0.0,2311.1252734221216,2724.529551816234,0.0,127.11189003821669,12.5,189.75971201584602
2023-01-02 02:00:00,2,0,5203.78998767442,0.0,2227.988148287963,2128.7945768462932,-0.0,2128.7945768462932,300.66546359788316,0.0,2227.988148287963,2975.8018393864572,0.0,122.53934815583797,12.5,208.64693672374648
2023-01-02 02:15:00,2,0,5352.080483316835,0.0,2176.819993444553,2074.7997391604804,-0.0,2074.7997391604804,300.66546359788316,0.0,2176.819993444553,3175.260489872282,0.0,119.7250996394504,12.5,223.63951862797865
2023-01-02 02:30:00,2,0,5740.851620010136,0.0,2317.5081050354,2208.0771755293476,-0.0,2208.0771755293476,300.66546359788316,0.0,2317.5081050354,3423.3435149747356,0.0,127.46294577694701,12.5,242.28701806627728
2023-01-02 02:45:00,2,0,5291.88860236311,0.0,2405.4243210290515,2304.5514319648923,-0.0,2304.5514319648923,300.66546359788316,0.0,2405.4243210290515,2886.464281334059,0.0,132.29833765659782,12.5,201.9317571466147
2023-01-02 03:00:00,3,0,5313.652707829069,0.0,2514.2216463861982,2412.9338944325846,-0.0,2412.9338944325846,300.66546359788316,0.0,2514.2216463861982,2799.431061442871,0.0,138.28219055124092,12.5,195.38978629486456
2023-01-02 03:15:00,3,0,5226.568482987548,0.0,2519.026448347443,2419.3986779262736,-0.0,2419.3986779262736,300.66546359788316,0.0,2519.026448347443,2707.542034640105,0.0,138.54645465910937,12.5,188.4828220840616
2023-01-02 03:30:00,3,0,4742.793103785302,0.0,2494.684122450783,2404.2779785272783,-0.0,2404.2779785272783,300.66546359788316,0.0,2494.684122450783,2248.1089813345193,0.0,137.20762673479305,12.5,153.94890909298286
2023-01-02 03:45:00,3,0,5239.14128724618,0.0,2563.3813377645574,2463.5139071418034,-0.0,2463.5139071418034,300.66546359788316,0.0,2563.3813377645574,2675.7599494816222,0.0,140.98597357705066,12.5,186.09387824199092
2023-01-02 04:00:00,4,0,5261.894677233209,0.0,2553.9552337659825,2453.6540827162776,-0.0,2453.6540827162776,300.66546359788316,0.0,2553.9552337659825,2707.9394434672267,0.0,140.46753785712903,12.5,188.5126938613727
2023-01-02 04:15:00,4,0,5892.216234214128,0.0,2489.3511710474036,2377.034960484977,-0.0,2377.034960484977,300.66546359788316,0.0,2489.3511710474036,3402.8650631667247,0.0,136.9143144076072,12.5,240.74772726462166
2023-01-02 04:30:00,4,0,5195.638799614821,0.0,2446.187101431391,2347.148906255297,-0.0,2347.148906255297,300.66546359788316,0.0,2446.187101431391,2749.4516981834304,0.0,134.5402905787265,12.5,191.63301918868288
2023-01-02 04:45:00,4,0,5325.1933194308685,0.0,2496.7699851026637,2395.2622483909954,-0.0,2395.2622483909954,300.66546359788316,0.0,2496.7699851026637,2828.423334328205,0.0,137.3223491806465,12.5,197.56903008682087
2023-01-02 05:00:00,5,0,5236.990940231272,0.0,2528.2822474193213,2428.4558062678475,-0.0,2428.4558062678475,300.66546359788316,0.0,2528.2822474193213,2708.708692811951,0.0,139.05552360806266,12.5,188.5705155390862
2023-01-02 05:15:00,5,0,4939.546144889727,0.0,2442.5901273185837,2348.4335175066813,-0.0,2348.4335175066813,300.66546359788316,0.0,2442.5901273185837,2496.956017571143,0.0,134.3424570025221,12.5,172.6538364717438
2023-01-02 05:30:00,5,0,5545.863914076613,0.0,2425.3142858628476,2319.6001717902723,-0.0,2319.6001717902723,300.66546359788316,0.0,2425.3142858628476,3120.549628213765,0.0,133.39228572245662,12.5,219.52710198187924
2023-01-02 05:45:00,5,0,5443.331647952986,0.0,2366.5914105013635,2262.8317453379295,-0.0,2262.8317453379295,300.66546359788316,0.0,2366.5914105013635,3076.7402374516223,0.0,130.162527577575,12.5,216.23410928601913
2023-01-02 06:00:00,6,0,5453.58748087134,0.0,2327.090127921183,2223.134968185968,-0.0,2223.134968185968,300.66546359788316,0.0,2327.090127921183,3126.4973529501567,0.0,127.98995703566507,12.5,219.9741708356842
2023-01-02 06:15:00,6,0,5007.559309411954,1042.6719970815716,2230.5746689525504,3177.7936033080955,-0.0,3177.7936033080955,300.66546359788316,1042.6719970815716,2230.5746689525504,1734.312643377832,46.92023986867072,122.68160679239027,12.5,115.32870555632236
